자치구,행정동_코드,행정동_코드_명,금융MBTI,군집,대표_아파트_단지,상권_유형,상권_원형,접근성_교통_키워드,상권_장점_키워드,상권_단점_리스크_키워드,주요_배후수요_특성,키워드_접근성인프라,키워드_소비배후수요,키워드_환경리스크,추천_유망_업종,비추천_주의_업종,타깃_업종,업종_공백,업종_강점,상권_한줄평,유형,사분면,기회_유형,기회점수,기회순위,배율,격차금액_분기,잔차_추세,기회_인사이트,해석주의,상주인구,직장인구,직주비,청년비율,청년인구비율,1인가구비율,아파트_평균_시가,아파트비중순위,지하철역,집객시설,경도,위도
영등포구,11560535,영등포동,영앤레버리지형,0,"영등포푸르지오, 아크로타워스퀘어",철도교통·유흥상업혼합형,청년1인·원룸형,"1호선 영등포역, 타임스퀘어 지하연결","영등포역 광역철도 교통량, 복합쇼핑몰 타임스퀘어의 상시 유동인구, 영등포전통시장",영등포역 주변 노숙인 및 노후 쪽방촌/유흥업소 밀집에 따른 주거·보행환경 호불호,"경기 남서부 광역 유입객, 타임스퀘어 방문 2030, 노년층",#역세권 #집객시설밀집 #의료허브 #몰세권,#2030청년가구 #고령층,#유흥가소음 #노후상권 #소비위축추세,"가성비 외식, 타임스퀘어 외곽 골목 맛집, 치과/정형외과, 생활잡화","최고급 명품 리테일(단독 로드샵), 프리미엄 아동 교육","[데이터] 식자재마트·정육·반찬가게  [현장키워드] 가성비 외식, 타임스퀘어 외곽 골목 맛집, 치과/정형외과, 생활잡화",식료품(×0.48),"의류·신발(×5.32), 생활용품(×3.22)",타임스퀘어의 거대 몰세권과 1호선 광역 환승객이 뒤섞여 유동인구는 많으나 주거 쾌적성은 갈리는 상권,기대수준,위축되는 약세상권,⑥ 주의(위축),,,0.8995319716306881,-3951587588.413841,-0.1518081067576416,"[청년1인·원룸형] 인구·인프라로 본 기대소비 대비 실제 ×0.90 (분기 약 40억 원 밑돎, 추세 악화). 유사 원형 동 대비 식료품(×0.48) 비중이 낮아 해당 업종 공급 여지. 의류·신발(×5.32), 생활용품(×3.22)은 이미 강세라 신규 진입 시 차별화 필요. 기대보다 약하고 더 약해지는 중 — 원인(재건축·공동화) 확인 전 진입 보류.",,24668.89583333333,14130.5,0.4703240725225376,0.5360769462783606,0.5036130786291765,0.431030979466266,328420925.0,0.0306603773584905,1.0,325.0,126.90760179056504,37.52159586265854
영등포구,11560540,여의동,자산안정형,2,"여의도시범, 목화, 삼익, 여의도자이, 브라이튼여의도",금융오피스·몰세권복합형,오피스·업무형,"5·9호선 여의도역, 샛강역, 여의나루역(한강공원 직결)","더현대 서울·IFC몰의 전국구 몰세권, 한국 금융의 중심지 직장인 수요, 한강공원 봄꽃축제/불꽃축제 특수","재건축 대상 노후 아파트 주차난, 평일 직장인 대비 주말 빌딩가 공동화(더현대 제외)","금융·증권계 고소득 직장인, 여의도 원주민 시니어, 주말 2030 쇼핑객",#다중역세권 #집객시설밀집 #의료허브 #주차난 #한강변 #몰세권 #공원·숲세권,#초고자산 #직장인밀집,#노후상권 #정비사업·공사 #주말공동화 #소비유출,"고급 비즈니스 룸식당, 프리미엄 헬스/PT, 한강 피크닉 배달/포장 F&B, 테이크아웃 카페","저가형 분식/포차(임대료 감당 불가), 아동 전용 실내놀이터","[데이터] 의류·잡화 편집숍 / 생활용품·무인점포·세탁  [현장키워드] 고급 비즈니스 룸식당, 프리미엄 헬스/PT, 한강 피크닉 배달/포장 F&B, 테이크아웃 카페","의류·신발(×0.50), 생활용품(×0.58)",여가·문화(×2.33),더현대 서울의 압도적인 쇼핑 트래픽과 대한민국 금융 엘리트들의 소비가 결합된 초특급 상권,저평가,떠오르는 잠재상권,① 선점형 기회,,,0.1126233324901569,-1073891634245.4268,0.2655944348587624,"[오피스·업무형] 인구·인프라로 본 기대소비 대비 실제 ×0.11 (분기 약 10,739억 원 밑돎, 추세 개선). 유사 원형 동 대비 의류·신발(×0.50), 생활용품(×0.58) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×2.33)은 이미 강세라 신규 진입 시 차별화 필요. 기대보다 덜 쓰지만 격차가 줄어드는 중 — 임대료 오르기 전 진입 적기. ※ 배율 극단(×0.25↓): 인접 거대상권 흡수·재건축 이주 가능성, 인접 동과 묶어 해석","배율 극단(×0.25↓): 인접 거대상권 흡수·재건축 이주 가능성, 인접 동과 묶어 해석",30607.561666666665,220474.3333333333,7.524050860672944,0.2557128291249325,0.2689222183467039,0.1194675037786303,1400319048.0,0.0896226415094339,5.0,399.0,126.92846623759736,37.528503008419
영등포구,11560550,당산1동,알뜰안정형,3,"당산센트럴아이파크, 당산현대5차, 삼성래미안4차",환승역세권·직주근접형,청년1인·원룸형,"2·9호선 당산역 급행 환승, 올림픽대로/노들로 진입 최적","여의도·강남 출퇴근 직장인 1인가구 및 신혼부부 대거 거주, 한강공원 도보 연결, 당산역 먹자골목","지상철 구간 소음, 좁은 골목길 혼잡 및 노후 빌라 혼재",여의도/강남 통근 2030 직장인 1인가구 및 맞벌이 신혼부부,#다중역세권 #환승요충지 #한강변 #공원·숲세권,#2030청년가구 #3040맞벌이,#교통정체 #노후상권 #소비위축추세,"퇴근길 테이크아웃 F&B, 가성비 이자카야/주점, 1인 헬스장, 세탁편의점","대형 가구/가전, 전문 입시학원","[현장키워드] 퇴근길 테이크아웃 F&B, 가성비 이자카야/주점, 1인 헬스장, 세탁편의점",,"음식(×1.60), 유흥(×1.47)",2·9호선 더블 황금노선을 타고 여의도·강남 직장인들의 퇴근길 소비가 집결하는 알짜 상권,기대수준,위축되는 약세상권,⑥ 주의(위축),,,0.8989749313127505,-784325314.3386898,-0.1276258235162539,"[청년1인·원룸형] 인구·인프라로 본 기대소비 대비 실제 ×0.90 (분기 약 8억 원 밑돎, 추세 악화). 음식(×1.60), 유흥(×1.47)은 이미 강세라 신규 진입 시 차별화 필요. 기대보다 약하고 더 약해지는 중 — 원인(재건축·공동화) 확인 전 진입 보류.",,18620.5625,7037.083333333333,0.4282850460598539,0.4100997565748651,0.4091075443090918,0.2513295341663617,342612455.0,0.0778301886792452,2.0,131.0,126.8967841339902,37.523902480304685
영등포구,11560560,당산2동,알뜰안정형,3,"당산센트럴아이파크, 당산현대5차, 삼성래미안4차",환승역세권·직주근접형,청년1인·원룸형,"2·9호선 당산역 급행 환승, 올림픽대로/노들로 진입 최적","여의도·강남 출퇴근 직장인 1인가구 및 신혼부부 대거 거주, 한강공원 도보 연결, 당산역 먹자골목","지상철 구간 소음, 좁은 골목길 혼잡 및 노후 빌라 혼재",여의도/강남 통근 2030 직장인 1인가구 및 맞벌이 신혼부부,#다중역세권 #집객시설밀집 #환승요충지 #한강변 #공원·숲세권,#2030청년가구 #3040맞벌이,#교통정체 #노후상권 #소비유출 #소비위축추세,"퇴근길 테이크아웃 F&B, 가성비 이자카야/주점, 1인 헬스장, 세탁편의점","대형 가구/가전, 전문 입시학원","[데이터] 생활용품·무인점포·세탁  [현장키워드] 퇴근길 테이크아웃 F&B, 가성비 이자카야/주점, 1인 헬스장, 세탁편의점",생활용품(×0.36),"교육(×2.50), 음식(×1.37)",2·9호선 더블 황금노선을 타고 여의도·강남 직장인들의 퇴근길 소비가 집결하는 알짜 상권,저평가,위축되는 약세상권,⑥ 주의(위축),,,0.5643224124541893,-6990240685.267965,-0.0883409114132198,"[청년1인·원룸형] 인구·인프라로 본 기대소비 대비 실제 ×0.56 (분기 약 70억 원 밑돎, 추세 악화). 유사 원형 동 대비 생활용품(×0.36) 비중이 낮아 해당 업종 공급 여지. 교육(×2.50), 음식(×1.37)은 이미 강세라 신규 진입 시 차별화 필요. 기대보다 약하고 더 약해지는 중 — 원인(재건축·공동화) 확인 전 진입 보류.",,29877.161666666667,12581.166666666666,0.4227779747456841,0.4069326642485068,0.4598669332371931,0.2432263773720953,525836586.0,0.205188679245283,2.0,192.0,126.902370554983,37.53410656554908
영등포구,11560585,도림동,알뜰안정형,3,-,대단지·생활근린형,청년1인·원룸형,지하철 및 시내버스 대중교통 이용 원활,안정적인 주거 배후수요를 갖춘 생활 밀착형 상권,외부 유입 한계 및 자체 배후수요 의존도 높음,다인 가구 및 일반 중장년·가족 단위 거주,#역세권공백,#2030청년가구 #주말나들이,#외부유입한계 #소비위축추세,"편의점, 베이커리, 중소형 마트, 근린의원(내과/치과)","고가 사치재, 외지인 유입 중심 대형 매장","[데이터] 의원(내과·소아과·치과)·약국 / 의류·잡화 편집숍  [현장키워드] 편의점, 베이커리, 중소형 마트, 근린의원(내과/치과)","의료비(×0.29), 의류·신발(×0.39)","식료품(×2.08), 교육(×1.97)",도림동 일대 안정적인 주거 배후지를 중심으로 형성된 근린 생활 상권,기대수준,식어가는 강세상권,⑤ 경고(둔화),,,1.4158161359072146,759050752.5096424,-0.0513015219519788,"[청년1인·원룸형] 인구·인프라로 본 기대소비 대비 실제 ×1.42 (분기 약 8억 원 웃돎, 추세 악화). 유사 원형 동 대비 의료비(×0.29), 의류·신발(×0.39) 비중이 낮아 해당 업종 공급 여지. 식료품(×2.08), 교육(×1.97)은 이미 강세라 신규 진입 시 차별화 필요. 강세였으나 식는 중 — 신규 진입 보수적, 업종 전환 수요 관찰.",,20308.416666666668,513.0833333333334,0.0294385605284136,0.3298029837148388,0.3516478012621456,0.2358434338375238,209452170.0,0.1981132075471698,0.0,66.0,126.90055953404418,37.50911124604306
영등포구,11560605,문래동,자산안정형,2,"문래힐스테이트, 문래자이, 문래창작촌 일대",창작촌감성·준공업혼합형,오피스·업무형,"2호선 문래역, 도림천역, 서부간선도로 지하화","문래창작촌 철공소 골목의 독특한 뉴트로 감성, 2030 데이트족 핫플레이스, 문래자이/힐스테이트 탄탄한 배후","낮 시간대 실제 철공소 분진·소음, 좁은 골목길 보행 불편 및 주차 공간 부족","2030 데이트족, 인근 아파트 거주 3040 세대, 철공소 장인/예술가",#역세권 #집객시설밀집 #주차난,#직장인밀집 #야간소비,#공업지대혼재 #주말공동화,"수제맥주 브루어리, 이색 와인바, 감성 베이커리, 가죽/도예 원데이클래스 공방","전형적인 프랜차이즈 식음료, 대형 완구점","[현장키워드] 수제맥주 브루어리, 이색 와인바, 감성 베이커리, 가죽/도예 원데이클래스 공방",,여가·문화(×4.87),철공소 골목의 거친 매력과 힙한 예술 식음료 문화가 공존하며 젊은 소비자를 끌어들이는 상권,데이터점검,데이터점검,데이터점검,,,4.351481757783671,576410997863.9647,2.3451654558410024,데이터 집계 이상으로 해석 제외 (현장·원자료 확인 필요),,28224.57416666667,63870.333333333336,2.036100181125476,0.2809318593466991,0.3036023495059926,0.1275527110990391,674800000.0,0.0943396226415094,1.0,185.0,126.89105938739388,37.51652713723463
영등포구,11560610,양평1동,알뜰안정형,3,"당산센트럴아이파크, 당산현대5차, 삼성래미안4차",환승역세권·직주근접형,청년1인·원룸형,"2·9호선 당산역 급행 환승, 올림픽대로/노들로 진입 최적","여의도·강남 출퇴근 직장인 1인가구 및 신혼부부 대거 거주, 한강공원 도보 연결, 당산역 먹자골목","지상철 구간 소음, 좁은 골목길 혼잡 및 노후 빌라 혼재",여의도/강남 통근 2030 직장인 1인가구 및 맞벌이 신혼부부,#역세권 #환승요충지 #한강변 #공원·숲세권,#2030청년가구 #3040맞벌이,#교통정체 #노후상권 #소비위축추세,"퇴근길 테이크아웃 F&B, 가성비 이자카야/주점, 1인 헬스장, 세탁편의점","대형 가구/가전, 전문 입시학원","[데이터] 주점·이자카야·노래방 / 의류·잡화 편집숍  [현장키워드] 퇴근길 테이크아웃 F&B, 가성비 이자카야/주점, 1인 헬스장, 세탁편의점","유흥(×0.38), 의류·신발(×0.49)","여가·문화(×2.08), 교육(×1.58)",2·9호선 더블 황금노선을 타고 여의도·강남 직장인들의 퇴근길 소비가 집결하는 알짜 상권,기대수준,위축되는 약세상권,⑥ 주의(위축),,,0.6961355495296545,-1876401523.061544,-0.069429569732528,"[청년1인·원룸형] 인구·인프라로 본 기대소비 대비 실제 ×0.70 (분기 약 19억 원 밑돎, 추세 악화). 유사 원형 동 대비 유흥(×0.38), 의류·신발(×0.49) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×2.08), 교육(×1.58)은 이미 강세라 신규 진입 시 차별화 필요. 기대보다 약하고 더 약해지는 중 — 원인(재건축·공동화) 확인 전 진입 보류.",,14841.769166666669,9073.0,0.5367119355194877,0.4115049133267086,0.424098069105691,0.2472834095528455,314493630.0,0.0330188679245283,1.0,87.0,126.88671359553447,37.52546099340308
영등포구,11560620,양평2동,알뜰안정형,3,"당산센트럴아이파크, 당산현대5차, 삼성래미안4차",환승역세권·직주근접형,청년1인·원룸형,"2·9호선 당산역 급행 환승, 올림픽대로/노들로 진입 최적","여의도·강남 출퇴근 직장인 1인가구 및 신혼부부 대거 거주, 한강공원 도보 연결, 당산역 먹자골목","지상철 구간 소음, 좁은 골목길 혼잡 및 노후 빌라 혼재",여의도/강남 통근 2030 직장인 1인가구 및 맞벌이 신혼부부,#역세권 #환승요충지 #한강변 #공원·숲세권,#2030청년가구 #3040맞벌이,#교통정체 #노후상권,"퇴근길 테이크아웃 F&B, 가성비 이자카야/주점, 1인 헬스장, 세탁편의점","대형 가구/가전, 전문 입시학원","[데이터] 의원(내과·소아과·치과)·약국 / 주점·이자카야·노래방  [현장키워드] 퇴근길 테이크아웃 F&B, 가성비 이자카야/주점, 1인 헬스장, 세탁편의점","의료비(×0.25), 유흥(×0.40)","여가·문화(×8.92), 생활용품(×2.00)",2·9호선 더블 황금노선을 타고 여의도·강남 직장인들의 퇴근길 소비가 집결하는 알짜 상권,기대수준,성장하는 강세상권,③ 확장형,,,1.2406883320129165,2741269244.676968,0.0592129440456518,"[청년1인·원룸형] 인구·인프라로 본 기대소비 대비 실제 ×1.24 (분기 약 27억 원 웃돎, 추세 개선). 유사 원형 동 대비 의료비(×0.25), 유흥(×0.40) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×8.92), 생활용품(×2.00)은 이미 강세라 신규 진입 시 차별화 필요. 이미 강하고 더 커지는 중 — 핵심가 대신 2선 입지·배후 골목 공략.",,19013.23583333333,13308.666666666666,0.6673546302943287,0.4025035893754486,0.4138330562692056,0.1834114150420633,261626373.0,0.4929245283018867,1.0,131.0,126.8905901573037,37.543502676685975
영등포구,11560630,신길1동,영앤레버리지형,0,"보라매SK뷰, 신길센트럴자이, 래미안에스티움",뉴타운신축·패밀리형,청년1인·원룸형,"7호선 신풍역, 보라매역(신림선 환승), 신안산선 호재","신길뉴타운 대단지 아파트 입주로 소득 수준 대폭 개선, 보라매공원 인접 쾌적성","과거 다세대 밀집지역 기반시설 정비 진행 중, 대형 중심상권 부재로 외부 이동 소비","신축 입주 3040 맞벌이 가족, 영유아~초등 자녀",#다중역세권 #의료허브 #환승요충지 #공원·숲세권 #교통호재,#2030청년가구 #3040맞벌이 #신축입주,,"소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","성인 유흥주점, 고급 와인바","[현장키워드] 소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자",,"의료비(×1.91), 교육(×1.46)",대규모 뉴타운 완성으로 주거 환경이 상전벽해하며 어린 자녀를 둔 패밀리 소비가 급증하는 상권,기대수준,안정(초과),④ 검증·포화형,,,1.2099341759414148,723132885.2145953,-0.0081102332365719,"[청년1인·원룸형] 인구·인프라로 본 기대소비 대비 실제 ×1.21 (분기 약 7억 원 웃돎, 추세 보합). 의료비(×1.91), 교육(×1.46)은 이미 강세라 신규 진입 시 차별화 필요. 수요는 검증됐지만 경쟁 치열 — 차별화 콘셉트 없으면 비추천.",,20592.5525,2699.5,0.1000828414621518,0.3726312519415967,0.35938410724694,0.3257727802603458,217210138.0,0.1933962264150943,2.0,85.0,126.91947815339368,37.51243234306483
영등포구,11560650,신길3동,알뜰안정형,3,"보라매SK뷰, 신길센트럴자이, 래미안에스티움",뉴타운신축·패밀리형,근린주거형,"7호선 신풍역, 보라매역(신림선 환승), 신안산선 호재","신길뉴타운 대단지 아파트 입주로 소득 수준 대폭 개선, 보라매공원 인접 쾌적성","과거 다세대 밀집지역 기반시설 정비 진행 중, 대형 중심상권 부재로 외부 이동 소비","신축 입주 3040 맞벌이 가족, 영유아~초등 자녀",#역세권공백 #환승요충지 #공원·숲세권 #교통호재,#주말나들이 #3040맞벌이 #신축입주,,"소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","성인 유흥주점, 고급 와인바","[현장키워드] 소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자",,"생활용품(×4.50), 의료비(×1.61)",대규모 뉴타운 완성으로 주거 환경이 상전벽해하며 어린 자녀를 둔 패밀리 소비가 급증하는 상권,기대수준,안정(초과),④ 검증·포화형,,,1.018244329624563,63935919.33593655,0.0077564513384045,"[근린주거형] 인구·인프라로 본 기대소비 대비 실제 ×1.02 (분기 약 1억 원 웃돎, 추세 보합). 생활용품(×4.50), 의료비(×1.61)은 이미 강세라 신규 진입 시 차별화 필요. 수요는 검증됐지만 경쟁 치열 — 차별화 콘셉트 없으면 비추천.",,14958.146666666667,378.8333333333333,0.023949843260188,0.2655172413793103,0.2851784790481117,0.1841502845318158,374597267.0,0.1014150943396226,0.0,102.0,126.90577720449866,37.50624131847006
영등포구,11560660,신길4동,알뜰안정형,3,"보라매SK뷰, 신길센트럴자이, 래미안에스티움",뉴타운신축·패밀리형,근린주거형,"7호선 신풍역, 보라매역(신림선 환승), 신안산선 호재","신길뉴타운 대단지 아파트 입주로 소득 수준 대폭 개선, 보라매공원 인접 쾌적성","과거 다세대 밀집지역 기반시설 정비 진행 중, 대형 중심상권 부재로 외부 이동 소비","신축 입주 3040 맞벌이 가족, 영유아~초등 자녀",#역세권공백 #환승요충지 #공원·숲세권 #교통호재,#주말나들이 #3040맞벌이 #신축입주,,"소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","성인 유흥주점, 고급 와인바","[데이터] 피트니스·필라테스·키즈카페·공방 / 의류·잡화 편집숍  [현장키워드] 소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","여가·문화(×0.54), 의류·신발(×0.63)","교육(×1.71), 의료비(×1.42)",대규모 뉴타운 완성으로 주거 환경이 상전벽해하며 어린 자녀를 둔 패밀리 소비가 급증하는 상권,기대수준,안정(저평가),② 유출보완형 기회,42.7,163.0,0.7379899943161745,-366646246.9821713,-0.0121348193050933,"[근린주거형] 인구·인프라로 본 기대소비 대비 실제 ×0.74 (분기 약 4억 원 밑돎, 추세 보합). 유사 원형 동 대비 여가·문화(×0.54), 의류·신발(×0.63) 비중이 낮아 해당 업종 공급 여지. 교육(×1.71), 의료비(×1.42)은 이미 강세라 신규 진입 시 차별화 필요. 수요 대비 소비가 꾸준히 밖으로 샘 — 빠진 필수업종을 채우는 근린형 진입.",,11980.443333333336,778.0,0.0681531749878817,0.2636936500242365,0.29944106526385,0.1963767877691928,247336978.0,0.1344339622641509,0.0,43.0,126.91293521370748,37.50723791646705
영등포구,11560670,신길5동,알뜰안정형,3,"보라매SK뷰, 신길센트럴자이, 래미안에스티움",뉴타운신축·패밀리형,근린주거형,"7호선 신풍역, 보라매역(신림선 환승), 신안산선 호재","신길뉴타운 대단지 아파트 입주로 소득 수준 대폭 개선, 보라매공원 인접 쾌적성","과거 다세대 밀집지역 기반시설 정비 진행 중, 대형 중심상권 부재로 외부 이동 소비","신축 입주 3040 맞벌이 가족, 영유아~초등 자녀",#역세권공백 #환승요충지 #공원·숲세권 #교통호재,#3040맞벌이 #신축입주,,"소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","성인 유흥주점, 고급 와인바","[데이터] 식자재마트·정육·반찬가게 / 피트니스·필라테스·키즈카페·공방  [현장키워드] 소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","식료품(×0.54), 여가·문화(×0.57)","생활용품(×6.26), 교육(×1.80)",대규모 뉴타운 완성으로 주거 환경이 상전벽해하며 어린 자녀를 둔 패밀리 소비가 급증하는 상권,기대수준,성장하는 강세상권,③ 확장형,,,1.1674981295078235,265677474.95949244,0.0517089720507952,"[근린주거형] 인구·인프라로 본 기대소비 대비 실제 ×1.17 (분기 약 3억 원 웃돎, 추세 개선). 유사 원형 동 대비 식료품(×0.54), 여가·문화(×0.57) 비중이 낮아 해당 업종 공급 여지. 생활용품(×6.26), 교육(×1.80)은 이미 강세라 신규 진입 시 차별화 필요. 이미 강하고 더 커지는 중 — 핵심가 대신 2선 입지·배후 골목 공략.",,14110.2275,769.0,0.0629335478033577,0.2414798431687946,0.269773145309626,0.1970892090741876,245273564.0,0.455188679245283,0.0,66.0,126.90551242130992,37.50096121617549
영등포구,11560680,신길6동,알뜰안정형,3,"보라매SK뷰, 신길센트럴자이, 래미안에스티움",뉴타운신축·패밀리형,근린주거형,"7호선 신풍역, 보라매역(신림선 환승), 신안산선 호재","신길뉴타운 대단지 아파트 입주로 소득 수준 대폭 개선, 보라매공원 인접 쾌적성","과거 다세대 밀집지역 기반시설 정비 진행 중, 대형 중심상권 부재로 외부 이동 소비","신축 입주 3040 맞벌이 가족, 영유아~초등 자녀",#역세권 #환승요충지 #공원·숲세권 #교통호재,#3040맞벌이 #신축입주,#소비위축추세,"소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","성인 유흥주점, 고급 와인바","[데이터] 의류·잡화 편집숍  [현장키워드] 소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자",의류·신발(×0.66),"생활용품(×2.66), 교육(×1.82)",대규모 뉴타운 완성으로 주거 환경이 상전벽해하며 어린 자녀를 둔 패밀리 소비가 급증하는 상권,기대수준,식어가는 강세상권,⑤ 경고(둔화),,,1.073666347453541,318457942.2859364,-0.1049949767677623,"[근린주거형] 인구·인프라로 본 기대소비 대비 실제 ×1.07 (분기 약 3억 원 웃돎, 추세 악화). 유사 원형 동 대비 의류·신발(×0.66) 비중이 낮아 해당 업종 공급 여지. 생활용품(×2.66), 교육(×1.82)은 이미 강세라 신규 진입 시 차별화 필요. 강세였으나 식는 중 — 신규 진입 보수적, 업종 전환 수요 관찰.",,17568.844166666666,1863.1666666666667,0.1031139383368388,0.3178576925050018,0.3458717448354754,0.2003902832918377,326160022.0,0.2287735849056603,1.0,123.0,126.9134875775257,37.49902115324461
영등포구,11560690,신길7동,알뜰안정형,3,"보라매SK뷰, 신길센트럴자이, 래미안에스티움",뉴타운신축·패밀리형,근린주거형,"7호선 신풍역, 보라매역(신림선 환승), 신안산선 호재","신길뉴타운 대단지 아파트 입주로 소득 수준 대폭 개선, 보라매공원 인접 쾌적성","과거 다세대 밀집지역 기반시설 정비 진행 중, 대형 중심상권 부재로 외부 이동 소비","신축 입주 3040 맞벌이 가족, 영유아~초등 자녀",#역세권 #환승요충지 #공원·숲세권 #교통호재,#야간소비 #3040맞벌이 #신축입주,#소비위축추세,"소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","성인 유흥주점, 고급 와인바","[데이터] 의류·잡화 편집숍 / 의원(내과·소아과·치과)·약국  [현장키워드] 소아과/이비인후과, 초등 단과학원/태권도, 무인 아이스크림/밀키트, 프랜차이즈 치킨/피자","의류·신발(×0.21), 의료비(×0.58)","여가·문화(×3.73), 교육(×1.63)",대규모 뉴타운 완성으로 주거 환경이 상전벽해하며 어린 자녀를 둔 패밀리 소비가 급증하는 상권,기대수준,위축되는 약세상권,⑥ 주의(위축),,,0.9239463294779504,-199279198.46513128,-0.1225716859153641,"[근린주거형] 인구·인프라로 본 기대소비 대비 실제 ×0.92 (분기 약 2억 원 밑돎, 추세 악화). 유사 원형 동 대비 의류·신발(×0.21), 의료비(×0.58) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×3.73), 교육(×1.63)은 이미 강세라 신규 진입 시 차별화 필요. 기대보다 약하고 더 약해지는 중 — 원인(재건축·공동화) 확인 전 진입 보류.",,13850.074166666667,2205.6666666666665,0.1150715405227766,0.288083320693665,0.3206644852756103,0.1117807701988422,580827492.0,0.1627358490566037,1.0,78.0,126.91962080109202,37.50598124809876
영등포구,11560700,대림1동,알뜰안정형,3,-,대단지·생활근린형,근린주거형,지하철 및 시내버스 대중교통 이용 원활,안정적인 주거 배후수요를 갖춘 생활 밀착형 상권,외부 유입 한계 및 자체 배후수요 의존도 높음,다인 가구 및 일반 중장년·가족 단위 거주,#역세권공백 #의료허브,#주말나들이,#외부유입한계 #경쟁과열가능,"편의점, 베이커리, 중소형 마트, 근린의원(내과/치과)","고가 사치재, 외지인 유입 중심 대형 매장","[데이터] 학원·스터디카페·키즈교육 / 주점·이자카야·노래방  [현장키워드] 편의점, 베이커리, 중소형 마트, 근린의원(내과/치과)","교육(×0.27), 유흥(×0.42)","의료비(×2.44), 생활용품(×2.24)",대림1동 일대 안정적인 주거 배후지를 중심으로 형성된 근린 생활 상권,초과달성,안정(초과),④ 검증·포화형,,,1.7805585786205609,2210424775.619454,-4.532468069894442e-05,"[근린주거형] 인구·인프라로 본 기대소비 대비 실제 ×1.78 (분기 약 22억 원 웃돎, 추세 보합). 유사 원형 동 대비 교육(×0.27), 유흥(×0.42) 비중이 낮아 해당 업종 공급 여지. 의료비(×2.44), 생활용품(×2.24)은 이미 강세라 신규 진입 시 차별화 필요. 수요는 검증됐지만 경쟁 치열 — 차별화 콘셉트 없으면 비추천.",,16616.500833333335,1252.0,0.0996280358835971,0.2613230253081467,0.2868305583939412,0.2088014666105668,262808629.0,0.3231132075471698,0.0,81.0,126.90521627760396,37.493680848732666
영등포구,11560710,대림2동,알뜰안정형,3,-,대단지·생활근린형,근린주거형,지하철 및 시내버스 대중교통 이용 원활,안정적인 주거 배후수요를 갖춘 생활 밀착형 상권,외부 유입 한계 및 자체 배후수요 의존도 높음,다인 가구 및 일반 중장년·가족 단위 거주,#역세권공백 #의료허브,#가성비선호 #야간소비 #주말나들이,#외부유입한계,"편의점, 베이커리, 중소형 마트, 근린의원(내과/치과)","고가 사치재, 외지인 유입 중심 대형 매장","[데이터] 학원·스터디카페·키즈교육 / 피트니스·필라테스·키즈카페·공방  [현장키워드] 편의점, 베이커리, 중소형 마트, 근린의원(내과/치과)","교육(×0.14), 여가·문화(×0.64)","의류·신발(×2.79), 생활용품(×2.31)",대림2동 일대 안정적인 주거 배후지를 중심으로 형성된 근린 생활 상권,기대수준,안정(초과),④ 검증·포화형,,,1.2326197683442874,844372748.7335992,-0.0057809143878912,"[근린주거형] 인구·인프라로 본 기대소비 대비 실제 ×1.23 (분기 약 8억 원 웃돎, 추세 보합). 유사 원형 동 대비 교육(×0.14), 여가·문화(×0.64) 비중이 낮아 해당 업종 공급 여지. 의류·신발(×2.79), 생활용품(×2.31)은 이미 강세라 신규 진입 시 차별화 필요. 수요는 검증됐지만 경쟁 치열 — 차별화 콘셉트 없으면 비추천.",,23436.624166666665,3341.833333333333,0.3066496163682864,0.3116794543904518,0.2800436205016358,0.235528026172301,170194855.0,0.3702830188679245,0.0,86.0,126.90050622284808,37.48962244423952
